1460663360.273034,0,1,1215944396,-48,40,4104,-139,-175,56,-683,-1326,-696,WAX9-08F1
1460663360.293094,0,1,1131693842,40,40,4076,530,-187,17,-1063,-1394,1950,WAX9-095D
1460663360.311823,0,1,1216923818,-52,48,4096,204,-286,554,-519,-806,-1196,4012,244,101715,192,WAX9-090F
1460663360.321835,0,1,1216504282,-124,52,4112,64,-44,224,-10,-1166,-420,3826,248,101796,192,WAX9-0949
1460663360.339312,0,2,1215948766,-36,56,4096,-138,-172,62,-676,-1326,-697,192,WAX9-08F1
1460663360.358046,0,2,1131698212,36,40,4080,529,-172,-9,-1067,-1396,1947,192,WAX9-095D
1460663360.358142,0,2,1216928188,-36,48,4084,202,-287,560,-540,-814,-1204,192,WAX9-090F
1460663360.386669,0,2,1216508652,-140,36,4092,68,-48,217,-12,-1164,-420,192,WAX9-0949
1460663360.428077,0,3,1215953134,-52,48,4104,-81,-93,-31,-680,-1327,-691,192,WAX9-08F1
1460663360.448205,0,3,1131702580,24,32,4092,900,79,-79,-1068,-1395,1956,192,WAX9-095D
1460663360.448331,0,3,1216932556,-56,52,4088,155,-87,87,-533,-808,-1207,192,WAX9-090F
1460663360.451797,0,3,1216513020,-128,40,4100,224,-77,186,-3,-1166,-422,192,WAX9-0949
1460663360.490583,0,4,1215957504,-48,40,4100,13,-47,94,-676,-1326,-691,192,WAX9-08F1
1460663360.5106,0,4,1131706950,40,44,4092,477,-66,106,-1068,-1395,1956,192,WAX9-095D
1460663360.510693,0,4,1216936926,-40,48,4096,186,-90,265,-533,-808,-1207,192,WAX9-090F
1460663360.514318,0,4,1216517390,-128,20,4100,27,112,179,-9,-1166,-426,192,WAX9-0949
1460663360.553098,0,5,1215961872,-44,24,4100,-6,9,3,-671,-1331,-705,192,WAX9-08F1
1460663360.563278,0,IMG-RGB
1460663360.573082,0,5,1131711318,28,40,4064,1,13,-8,-1068,-1394,1952,192,WAX9-095D
1460663360.57317,0,5,1216941294,-32,44,4100,15,35,-16,-536,-811,-1217,192,WAX9-090F
1460663360.576813,0,5,1216521758,-132,40,4084,15,110,103,-8,-1167,-430,192,WAX9-0949
1460663360.626828,0,6,1215966242,-32,32,4104,-3,5,1,-678,-1324,-707,192,WAX9-08F1
1460663360.62649,1,IMG-RGB
1460663360.635565,0,6,1131715688,36,36,4072,-7,-11,-17,-1067,-1396,1945,192,WAX9-095D
1460663360.635654,0,6,1216945664,-44,52,4100,12,27,-15,-531,-808,-1207,192,WAX9-090F
1460663360.639305,0,6,1216526128,-144,36,4096,13,-23,6,-10,-1166,-431,192,WAX9-0949
1460663360.65993,2,IMG-RGB
1460663360.681697,0,7,1215970610,-44,32,4104,1,14,15,-682,-1327,-699,192,WAX9-08F1
1460663360.693372,3,IMG-RGB
1460663360.709325,0,7,1131720056,40,40,4064,-9,-21,2,-1069,-1394,1958,192,WAX9-095D
1460663360.70941,0,7,1216950032,-32,44,4104,6,21,-13,-531,-808,-1207,192,WAX9-090F
1460663360.709482,0,7,1216530496,-128,32,4088,15,-19,5,-9,-1163,-428,192,WAX9-0949
1460663360.726918,4,IMG-RGB
1460663360.749205,0,8,1215974980,-28,40,4108,-13,-4,9,-674,-1326,-691,192,WAX9-08F1
1460663360.760486,5,IMG-RGB
1460663360.773066,0,8,1131724426,32,40,4068,-16,-22,-5,-1069,-1394,1958,192,WAX9-095D
1460663360.77317,0,8,1216954402,-44,52,4096,7,15,-7,-537,-809,-1212,192,WAX9-090F
1460663360.78931,0,8,1216534866,-144,40,4096,10,-15,9,-9,-1168,-427,192,WAX9-0949
1460663360.794097,6,IMG-RGB
1460663360.81309,0,9,1215979348,-32,44,4092,0,-7,-5,-680,-1327,-694,192,WAX9-08F1
1460663360.827548,7,IMG-RGB
1460663360.836848,0,9,1131728794,48,44,4096,-16,-35,-5,-1062,-1398,1951,3924,243,101641,192,WAX9-095D
1460663360.836956,0,9,1216958770,-24,52,4120,22,15,7,-535,-807,-1211,4012,244,101714,192,WAX9-090F
1460663360.853074,0,9,1216539234,-136,32,4084,12,-10,4,-9,-1166,-421,192,WAX9-0949
1460663360.861051,8,IMG-RGB
1460663360.876734,0,10,1215983718,-36,40,4108,-4,0,9,-677,-1323,-688,192,WAX9-08F1
1460663360.895563,0,10,1131733164,44,32,4092,-18,-35,-10,-1063,-1396,1953,192,WAX9-095D
1460663360.8957,0,10,1216963140,-40,56,4088,15,18,-2,-538,-805,-1209,192,WAX9-090F
1460663360.894544,9,IMG-RGB
1460663360.900557,0,10,1216543604,-128,36,4096,9,-20,8,-9,-1167,-428,192,WAX9-0949
1460663360.928038,10,IMG-RGB
1460663360.940563,0,11,1215988086,-40,44,4100,-6,-2,-2,-678,-1327,-688,192,WAX9-08F1
1460663360.963069,0,11,1131737532,36,52,4088,-22,-41,-3,-1063,-1396,1953,192,WAX9-095D
1460663360.963217,0,11,1216967508,-48,36,4084,23,6,5,-538,-805,-1209,192,WAX9-090F
1460663360.961668,11,IMG-RGB
1460663360.969318,0,11,1216547972,-112,44,4084,11,-14,6,-10,-1167,-426,192,WAX9-0949
1460663360.995053,12,IMG-RGB
1460663361.029328,0,12,1215992456,-32,44,4104,-8,-13,4,-681,-1326,-700,192,WAX9-08F1
1460663361.029471,0,12,1131741902,32,40,4088,-25,-48,0,-1065,-1393,1945,192,WAX9-095D
1460663361.029597,0,12,1216971878,-44,52,4096,18,8,7,-540,-810,-1222,192,WAX9-090F
1460663361.02868,13,IMG-RGB
1460663361.035573,0,12,1216552342,-136,36,4072,6,-16,9,-9,-1166,-425,192,WAX9-0949
1460663361.062297,14,IMG-RGB
1460663361.093076,0,13,1215996824,-52,28,4092,6,-5,23,-677,-1329,-696,192,WAX9-08F1
1460663361.095658,15,IMG-RGB
1460663361.099302,0,13,1131746270,48,32,4088,-23,-38,-1,-1064,-1391,1942,192,WAX9-095D
1460663361.105553,0,13,1216976246,-44,56,4096,5,1,-8,-536,-804,-1217,192,WAX9-090F
1460663361.121824,0,13,1216556710,-128,52,4076,11,-20,5,-7,-1164,-429,192,WAX9-0949
1460663361.129342,16,IMG-RGB
1460663361.160556,0,14,1216001194,-44,32,4100,4,6,16,-672,-1330,-704,192,WAX9-08F1
1460663361.163302,17,IMG-RGB
1460663361.176713,0,14,1131750640,40,32,4080,-32,-49,1,-1065,-1393,1948,192,WAX9-095D
1460663361.176838,0,14,1216980616,-36,48,4096,9,10,-8,-536,-804,-1217,192,WAX9-090F
1460663361.180559,0,14,1216561080,-128,32,4088,15,-11,13,1,-1163,-424,192,WAX9-0949
1460663361.196192,18,IMG-RGB
1460663361.222954,0,15,1216005564,-52,52,4104,-18,-25,-3,-671,-1322,-688,192,WAX9-08F1
1460663361.229799,19,IMG-RGB
1460663361.244331,0,15,1131755010,24,40,4092,-21,-38,8,-1065,-1393,1948,192,WAX9-095D
1460663361.244418,0,15,1216984986,-36,48,4100,19,11,15,-540,-808,-1210,192,WAX9-090F
1460663361.248058,0,15,1216565450,-132,36,4100,13,-22,9,-3,-1162,-418,192,WAX9-0949
1460663361.263179,20,IMG-RGB
1460663361.286836,0,16,1216009932,-52,60,4100,-7,-15,9,-677,-1323,-695,192,WAX9-08F1
1460663361.296781,21,IMG-RGB
1460663361.306692,0,16,1131759378,28,56,4068,-16,-47,1,-1060,-1397,1945,192,WAX9-095D
1460663361.306789,0,16,1216989354,-40,48,4096,12,11,-7,-535,-804,-1208,192,WAX9-090F
1460663361.310429,0,16,1216569818,-140,40,4092,9,-15,7,-2,-1165,-425,192,WAX9-0949
1460663361.330334,22,IMG-RGB
1460663361.349354,0,17,1216014302,-48,44,4108,-4,-5,8,-675,-1321,-700,3914,238,101730,192,WAX9-08F1
1460663361.363832,23,IMG-RGB
1460663361.372949,0,17,1131763748,20,32,4080,-27,-51,-5,-1068,-1394,1945,192,WAX9-095D
1460663361.373039,0,17,1216993724,-48,52,4076,15,9,4,-541,-808,-1213,192,WAX9-090F
1460663361.383065,0,17,1216574188,-136,32,4108,15,-14,12,1,-1161,-423,3766,246,101740,192,WAX9-0949
1460663361.397328,24,IMG-RGB
1460663361.411687,0,18,1216018670,-48,32,4088,-8,-13,-7,-679,-1325,-697,192,WAX9-08F1
1460663361.430826,25,IMG-RGB
1460663361.435588,0,18,1131768116,8,40,4068,-31,-50,3,-1068,-1394,1945,192,WAX9-095D
1460663361.435684,0,18,1216998092,-48,48,4080,13,4,4,-541,-808,-1213,192,WAX9-090F
1460663361.449184,0,18,1216578556,-132,44,4100,11,-16,4,2,-1157,-419,192,WAX9-0949
1460663361.464318,26,IMG-RGB
1460663361.47294,0,19,1216023040,-40,36,4100,-9,-3,4,-679,-1327,-694,192,WAX9-08F1
1460663361.49668,0,19,1131772486,44,32,4080,-21,-48,-2,-1064,-1393,1937,192,WAX9-095D
1460663361.4978,27,IMG-RGB
1460663361.510583,0,19,1217002462,-48,44,4084,10,-1,1,-534,-804,-1204,192,WAX9-090F
1460663361.515552,0,19,1216582926,-136,36,4100,9,-14,10,-5,-1168,-425,192,WAX9-0949
1460663361.531297,28,IMG-RGB
1460663361.5392,0,20,1216027408,-36,40,4096,-2,-5,15,-681,-1323,-696,192,WAX9-08F1
1460663361.559185,0,20,1131776854,52,40,4080,-34,-42,-7,-1063,-1396,1948,192,WAX9-095D
1460663361.55927,0,20,1217006830,-44,44,4096,10,1,-4,-541,-811,-1204,192,WAX9-090F
1460663361.564807,29,IMG-RGB
1460663361.586692,0,20,1216587294,-148,56,4096,4,-15,6,-7,-1162,-424,192,WAX9-0949
1460663361.598296,30,IMG-RGB
1460663361.6067,0,21,1216031778,-40,48,4100,-10,-15,4,-681,-1320,-690,192,WAX9-08F1
1460663361.631924,31,IMG-RGB
1460663361.65043,0,21,1131781224,24,40,4072,-24,-39,6,-1068,-1398,1948,192,WAX9-095D
1460663361.650515,0,21,1217011200,-36,40,4084,17,14,-4,-541,-811,-1204,192,WAX9-090F
1460663361.650598,0,21,1216591664,-128,36,4104,12,-13,6,-2,-1162,-420,192,WAX9-0949
1460663361.665424,32,IMG-RGB
1460663361.696814,0,22,1216036146,-56,40,4092,-7,-11,14,-680,-1325,-709,192,WAX9-08F1
1460663361.696912,0,22,1131785592,32,40,4084,-24,-39,-11,-1068,-1398,1948,192,WAX9-095D
1460663361.696984,0,22,1217015568,-40,48,4096,25,4,8,-534,-806,-1205,192,WAX9-090F
1460663361.698922,33,IMG-RGB
1460663361.703069,0,22,1216596032,-132,36,4088,5,-18,3,-3,-1162,-425,192,WAX9-0949
1460663361.732429,34,IMG-RGB
1460663361.760565,0,23,1216040516,-48,44,4088,-1,0,10,-676,-1325,-709,192,WAX9-08F1
1460663361.766043,35,IMG-RGB
1460663361.779184,0,23,1131789962,36,32,4068,-30,-52,6,-1058,-1394,1928,192,WAX9-095D
1460663361.779269,0,23,1217019938,-48,52,4104,13,7,4,-534,-811,-1203,192,WAX9-090F
1460663361.78918,0,23,1216600402,-136,40,4080,1,-14,6,-5,-1163,-438,192,WAX9-0949
1460663361.79942,36,IMG-RGB
1460663361.824192,0,24,1216044884,-48,28,4104,-11,-19,2,-681,-1322,-707,192,WAX9-08F1
1460663361.832909,37,IMG-RGB
1460663361.840573,0,24,1131794330,40,40,4064,-34,-49,-11,-1059,-1397,1939,192,WAX9-095D
1460663361.848059,0,24,1217024306,-52,56,4088,2,-5,-6,-534,-811,-1203,192,WAX9-090F
1460663361.848142,0,24,1216604770,-124,44,4092,9,-13,6,-4,-1163,-415,192,WAX9-0949
1460663361.866418,38,IMG-RGB
1460663361.887946,0,25,1216049254,-40,24,4080,-9,-17,-1,-684,-1326,-701,192,WAX9-08F1
1460663361.900044,39,IMG-RGB
1460663361.904359,0,25,1131798700,36,44,4080,-27,-51,-3,-1059,-1397,1939,4094,243,101639,192,WAX9-095D
1460663361.915569,0,25,1217028676,-56,32,4096,11,3,1,-528,-808,-1224,4066,245,101725,192,WAX9-090F
1460663361.915647,0,25,1216609140,-136,28,4084,9,-19,7,-2,-1161,-423,192,WAX9-0949
1460663361.933547,40,IMG-RGB
1460663361.957931,0,26,1216053622,-60,44,4104,0,6,21,-667,-1320,-696,192,WAX9-08F1
1460663361.962928,0,26,1131803068,48,40,4072,-27,-52,1,-1051,-1390,1944,192,WAX9-095D
1460663361.963007,0,26,1217033044,-40,48,4080,14,14,-4,-537,-813,-1216,192,WAX9-090F
1460663361.967942,0,26,1216613508,-124,32,4100,10,-13,13,-3,-1160,-429,192,WAX9-0949
1460663361.967169,41,IMG-RGB
1460663362.000679,42,IMG-RGB
1460663362.007947,0,27,1216057992,-36,44,4116,-11,-11,-5,-679,-1320,-707,192,WAX9-08F1
1460663362.025559,0,27,1131807438,40,40,4080,-31,-54,0,-1061,-1397,1945,192,WAX9-095D
1460663362.03418,43,IMG-RGB
1460663362.041697,0,27,1217037414,-52,48,4116,18,4,6,-527,-806,-1218,192,WAX9-090F
1460663362.056675,0,27,1216617878,-108,28,4104,10,-15,7,0,-1160,-425,192,WAX9-0949
1460663362.067667,44,IMG-RGB
1460663362.076697,0,28,1216062360,-32,48,4088,-7,-13,8,-680,-1324,-694,192,WAX9-08F1
1460663362.101044,45,IMG-RGB
1460663362.115561,0,28,1131811806,44,40,4096,-24,-60,-1,-1052,-1393,1943,192,WAX9-095D
1460663362.11564,0,28,1217041782,-32,48,4104,19,8,11,-527,-806,-1218,192,WAX9-090F
1460663362.121665,0,28,1216622246,-140,44,4084,5,-16,11,-5,-1162,-435,192,WAX9-0949
1460663362.134555,46,IMG-RGB
1460663362.144193,0,29,1216066730,-44,48,4108,-2,-1,7,-680,-1325,-706,192,WAX9-08F1
1460663362.15934,0,29,1131816176,32,56,4084,-36,-57,0,-1052,-1393,1943,192,WAX9-095D
1460663362.161715,0,29,1217046152,-48,48,4088,18,1,6,-526,-809,-1212,192,WAX9-090F
1460663362.168061,47,IMG-RGB
1460663362.190458,0,29,1216626616,-128,48,4096,4,-12,4,-8,-1163,-429,192,WAX9-0949
1460663362.201691,48,IMG-RGB
1460663362.207948,0,30,1216071100,-40,44,4100,-14,-12,7,-684,-1323,-689,192,WAX9-08F1
1460663362.231674,0,30,1131820546,36,36,4060,-32,-47,-4,-1065,-1397,1960,192,WAX9-095D
1460663362.23175,0,30,1217050522,-48,60,4100,13,-2,0,-521,-802,-1214,192,WAX9-090F
1460663362.235298,49,IMG-RGB
1460663362.255441,0,30,1216630986,-132,44,4088,10,-18,9,-8,-1164,-413,192,WAX9-0949
1460663362.268678,50,IMG-RGB
1460663362.299186,0,31,1216075468,-52,56,4092,-8,-18,4,-676,-1322,-700,192,WAX9-08F1
1460663362.299282,0,31,1131824914,40,40,4100,-27,-48,4,-1061,-1400,1940,192,WAX9-095D
1460663362.299359,0,31,1217054890,-40,44,4096,12,5,4,-521,-802,-1214,192,WAX9-090F
1460663362.302169,51,IMG-RGB
1460663362.323063,0,31,1216635354,-140,48,4080,4,-19,11,-7,-1164,-417,192,WAX9-0949
1460663362.335799,52,IMG-RGB
1460663362.363067,0,32,1216079838,-36,48,4100,-2,0,9,-681,-1322,-698,192,WAX9-08F1
1460663362.370572,0,32,1131829284,24,44,4068,-29,-45,0,-1061,-1400,1940,192,WAX9-095D
1460663362.369294,53,IMG-RGB
1460663362.374188,0,32,1217059260,-44,56,4104,13,4,0,-535,-807,-1208,192,WAX9-090F
1460663362.386682,0,32,1216639724,-136,44,4100,8,-16,6,-12,-1163,-421,192,WAX9-0949
1460663362.402667,54,IMG-RGB
1460663362.421728,0,33,1216084206,-36,36,4096,-4,-16,2,-680,-1321,-704,3972,238,101729,192,WAX9-08F1
1460663362.434294,0,33,1131833652,44,32,4092,-22,-53,-9,-1065,-1398,1949,192,WAX9-095D
1460663362.439318,0,33,1217063628,-52,36,4100,20,9,7,-522,-803,-1196,192,WAX9-090F
1460663362.436171,55,IMG-RGB
1460663362.445437,0,33,1216644092,-136,48,4080,13,-17,6,0,-1162,-425,3826,247,101740,192,WAX9-0949
1460663362.469666,56,IMG-RGB
1460663362.484188,0,34,1216088576,-36,36,4100,-12,-13,13,-684,-1318,-699,192,WAX9-08F1
1460663362.503294,57,IMG-RGB
1460663362.510431,0,34,1131838022,32,36,4064,-27,-54,-1,-1061,-1397,1945,192,WAX9-095D
1460663362.510526,0,34,1217067998,-24,40,4096,23,5,7,-529,-806,-1207,192,WAX9-090F
1460663362.510596,0,34,1216648462,-144,52,4092,10,-17,4,-3,-1164,-418,192,WAX9-0949
1460663362.536923,58,IMG-RGB
1460663362.548072,0,35,1216092944,-36,44,4092,-2,-6,14,-677,-1321,-699,192,WAX9-08F1
1460663362.57029,59,IMG-RGB
1460663362.576682,0,35,1131842390,40,32,4080,-36,-58,8,-1067,-1397,1950,192,WAX9-095D
1460663362.580549,0,35,1217072366,-44,40,4092,10,1,6,-529,-806,-1207,192,WAX9-090F
1460663362.584309,0,35,1216652830,-136,40,4092,3,-15,3,-3,-1165,-418,192,WAX9-0949
1460663362.603791,60,IMG-RGB
1460663362.61681,0,36,1216097314,-40,40,4088,-6,-13,7,-674,-1312,-691,192,WAX9-08F1
1460663362.639193,0,36,1131846760,32,44,4092,-26,-65,-3,-1067,-1397,1950,192,WAX9-095D
1460663362.63933,0,36,1217076736,-40,52,4104,12,-3,-8,-521,-800,-1210,192,WAX9-090F
1460663362.637295,61,IMG-RGB
1460663362.641677,0,36,1216657200,-140,36,4092,3,-13,0,-2,-1171,-420,192,WAX9-0949
1460663362.670825,62,IMG-RGB
1460663362.679195,0,37,1216101682,-36,40,4108,-16,-16,5,-676,-1320,-705,192,WAX9-08F1
1460663362.695428,0,37,1131851128,36,36,4100,-31,-58,3,-1058,-1396,1952,192,WAX9-095D
1460663362.69552,0,37,1217081104,-16,48,4116,11,2,2,-530,-802,-1209,192,WAX9-090F
1460663362.702915,0,37,1216661568,-140,40,4084,8,-18,13,2,-1164,-425,192,WAX9-0949
1460663362.70431,63,IMG-RGB
1460663362.737799,64,IMG-RGB
1460663362.741698,0,38,1216106052,-40,64,4108,-5,-5,13,-674,-1324,-707,192,WAX9-08F1
1460663362.75804,0,38,1131855498,40,36,4076,-27,-57,0,-1068,-1398,1945,192,WAX9-095D
1460663362.771309,65,IMG-RGB
1460663362.77556,0,38,1217085474,-36,40,4092,10,3,-13,-530,-802,-1209,192,WAX9-090F
1460663362.787918,0,38,1216665938,-124,36,4084,5,-15,7,-6,-1165,-423,192,WAX9-0949
1460663362.805444,0,39,1216110420,-40,36,4096,0,-9,9,-682,-1322,-705,192,WAX9-08F1
1460663362.804917,66,IMG-RGB
1460663362.838415,67,IMG-RGB
1460663362.848092,0,39,1131859866,36,40,4084,-22,-57,0,-1068,-1398,1945,192,WAX9-095D
1460663362.848172,0,39,1217089842,-52,44,4100,23,3,22,-517,-800,-1205,192,WAX9-090F
1460663362.852925,0,39,1216670306,-128,40,4076,9,-15,3,-7,-1165,-423,192,WAX9-0949
1460663362.87238,68,IMG-RGB
1460663362.894183,0,40,1216114790,-44,48,4084,-12,-15,9,-675,-1324,-692,192,WAX9-08F1
1460663362.905816,69,IMG-RGB
1460663362.910549,0,40,1131864236,48,40,4076,-33,-54,-3,-1055,-1393,1937,192,WAX9-095D
1460663362.914177,0,40,1217094212,-44,48,4088,14,2,3,-532,-803,-1208,192,WAX9-090F
1460663362.917924,0,40,1216674676,-140,36,4096,3,-15,0,-1,-1161,-423,192,WAX9-0949
1460663362.939347,70,IMG-RGB
1460663362.957951,0,41,1216119158,-56,44,4092,-2,-2,11,-672,-1321,-697,192,WAX9-08F1
1460663362.973003,0,41,1131868604,44,52,4088,-29,-50,-4,-1067,-1397,1939,4012,243,101643,192,WAX9-095D
1460663362.973176,0,41,1217098580,-28,56,4112,13,3,9,-532,-803,-1208,3990,245,101709,192,WAX9-090F
1460663362.972879,71,IMG-RGB
1460663362.986945,0,41,1216679044,-132,36,4088,6,-14,6,-2,-1164,-420,192,WAX9-0949
1460663363.006031,72,IMG-RGB
1460663363.021897,0,42,1216123528,-36,36,4100,-7,-17,-2,-675,-1321,-707,192,WAX9-08F1
1460663363.033089,0,42,1131872974,28,36,4072,-32,-55,6,-1056,-1396,1936,192,WAX9-095D
1460663363.039184,0,42,1217102950,-36,40,4084,11,-10,-3,-524,-799,-1211,192,WAX9-090F
1460663363.039487,73,IMG-RGB
1460663363.051677,0,42,1216683414,-148,56,4084,10,-16,3,-3,-1159,-427,192,WAX9-0949
1460663363.073032,74,IMG-RGB
1460663363.085566,0,43,1216127896,-44,40,4096,-15,-18,-6,-670,-1317,-694,192,WAX9-08F1
1460663363.099298,0,43,1131877342,32,48,4088,-29,-56,3,-1056,-1396,1936,192,WAX9-095D
1460663363.104168,0,43,1217107318,-56,44,4112,14,0,-4,-530,-802,-1209,192,WAX9-090F
1460663363.109198,0,43,1216687782,-120,32,4088,14,-15,3,4,-1162,-416,192,WAX9-0949
1460663363.10654,75,IMG-RGB
1460663363.14002,76,IMG-RGB
1460663363.147958,0,44,1216132266,-48,52,4104,-9,-7,13,-678,-1321,-699,192,WAX9-08F1
1460663363.163088,0,44,1131881712,36,36,4108,-28,-49,-6,-1061,-1396,1935,192,WAX9-095D
1460663363.169302,0,44,1217111688,-44,36,4104,25,9,-2,-523,-799,-1212,192,WAX9-090F
1460663363.172965,0,44,1216692152,-128,52,4088,5,-18,2,-9,-1162,-429,192,WAX9-0949
1460663363.173571,77,IMG-RGB
1460663363.211699,0,45,1216136636,-36,48,4088,-5,-5,6,-677,-1318,-705,192,WAX9-08F1
1460663363.207156,78,IMG-RGB
1460663363.226796,0,45,1131886082,32,36,4076,-28,-55,3,-1058,-1393,1949,192,WAX9-095D
1460663363.23433,0,45,1217116058,-56,40,4100,23,5,8,-523,-799,-1212,192,WAX9-090F
1460663363.240423,0,45,1216696522,-132,32,4104,15,-18,5,-5,-1163,-423,192,WAX9-0949
1460663363.240566,79,IMG-RGB
1460663363.276807,0,46,1216141004,-48,32,4096,-8,-19,9,-676,-1326,-701,192,WAX9-08F1
1460663363.27402,80,IMG-RGB
1460663363.300549,0,46,1131890450,44,44,4092,-30,-48,-1,-1058,-1393,1949,192,WAX9-095D
1460663363.300633,0,46,1217120426,-40,60,4092,21,3,5,-531,-806,-1207,192,WAX9-090F
1460663363.306665,0,46,1216700890,-128,36,4096,7,-15,12,-7,-1166,-421,192,WAX9-0949
1460663363.307542,81,IMG-RGB
1460663363.343065,0,47,1216145374,-40,56,4092,-10,-10,10,-671,-1319,-711,192,WAX9-08F1
1460663363.341023,82,IMG-RGB
1460663363.366807,0,47,1131894820,44,32,4100,-25,-57,4,-1059,-1392,1940,192,WAX9-095D
1460663363.366887,0,47,1217124796,-56,40,4096,11,3,3,-517,-798,-1208,192,WAX9-090F
1460663363.371681,0,47,1216705260,-132,52,4096,7,-12,12,-7,-1163,-423,192,WAX9-0949
1460663363.374655,83,IMG-RGB
1460663363.408069,0,48,1216149742,-44,36,4108,-4,-16,18,-675,-1321,-708,192,WAX9-08F1
1460663363.408239,84,IMG-RGB
1460663363.429304,0,48,1131899188,44,40,4100,-22,-59,4,-1062,-1398,1941,192,WAX9-095D
1460663363.429388,0,48,1217129164,-48,48,4088,15,1,7,-517,-798,-1208,192,WAX9-090F
1460663363.436675,0,48,1216709628,-124,40,4072,13,-12,4,-3,-1161,-426,192,WAX9-0949
1460663363.441653,85,IMG-RGB
1460663363.475311,86,IMG-RGB
1460663363.496704,0,49,1216154112,-48,40,4104,-7,-20,0,-677,-1320,-708,3972,238,101725,192,WAX9-08F1
1460663363.496805,0,49,1131903558,36,44,4072,-27,-62,0,-1067,-1399,1940,192,WAX9-095D
1460663363.509182,0,49,1217133534,-56,56,4092,12,-2,-3,-530,-807,-1208,192,WAX9-090F
1460663363.508677,87,IMG-RGB
1460663363.524274,0,49,1216713998,-140,48,4100,12,-21,4,-9,-1162,-426,3808,247,101740,192,WAX9-0949
1460663363.54216,88,IMG-RGB
1460663363.559306,0,50,1216158480,-48,40,4088,-2,-15,12,-669,-1320,-710,192,WAX9-08F1
1460663363.577938,0,50,1131907926,32,48,4088,-29,-59,3,-1067,-1399,1940,192,WAX9-095D
1460663363.575647,89,IMG-RGB
1460663363.581672,0,50,1217137902,-44,48,4104,17,3,5,-524,-803,-1206,192,WAX9-090F
1460663363.590419,0,50,1216718366,-140,28,4084,8,-19,3,-11,-1160,-436,192,WAX9-0949
1460663363.609153,90,IMG-RGB
1460663363.624172,0,51,1216162850,-36,52,4060,-1,-5,9,-676,-1322,-706,192,WAX9-08F1
1460663363.637918,0,51,1131912296,68,44,4060,-38,-50,-1,-1057,-1399,1952,192,WAX9-095D
1460663363.638003,0,51,1217142272,-44,72,4096,15,2,7,-527,-805,-1218,192,WAX9-090F
1460663363.642658,91,IMG-RGB
1460663363.656683,0,51,1216722736,-128,56,4112,7,-12,7,-5,-1161,-429,192,WAX9-0949
1460663363.676293,92,IMG-RGB
1460663363.690418,0,52,1216167218,-44,60,4084,-16,-27,-3,-672,-1318,-698,192,WAX9-08F1
1460663363.700415,0,52,1131916664,52,40,4108,-30,-53,-4,-1060,-1396,1953,192,WAX9-095D
1460663363.709165,0,52,1217146640,-28,44,4132,21,4,8,-527,-805,-1218,192,WAX9-090F
1460663363.712942,0,52,1216727104,-140,40,4084,8,-14,6,-5,-1162,-427,192,WAX9-0949
1460663363.709906,93,IMG-RGB
1460663363.74327,94,IMG-RGB
1460663363.751684,0,53,1216171588,-48,44,4108,1,-5,10,-673,-1327,-704,192,WAX9-08F1
1460663363.776693,0,53,1131921034,52,44,4068,-22,-62,2,-1060,-1396,1953,192,WAX9-095D
1460663363.776846,0,53,1217151010,-56,40,4088,8,-4,-6,-528,-799,-1203,192,WAX9-090F
1460663363.780436,0,53,1216731474,-132,32,4092,3,-16,6,-2,-1161,-420,192,WAX9-0949
1460663363.776919,95,IMG-RGB
1460663363.819182,0,54,1216175956,-56,52,4084,-10,-3,-7,-677,-1320,-692,192,WAX9-08F1
1460663363.814638,96,IMG-RGB
1460663363.843762,97,IMG-RGB
1460663363.855603,0,54,1131925402,36,40,4084,-24,-61,0,-1066,-1397,1944,192,WAX9-095D
1460663363.855788,0,54,1217155378,-48,48,4100,3,-3,-16,-537,-810,-1203,192,WAX9-090F
1460663363.855925,0,54,1216735842,-144,32,4084,7,-16,8,-6,-1162,-418,192,WAX9-0949
1460663363.87727,98,IMG-RGB
1460663363.887927,0,55,1216180326,-28,36,4108,-12,-10,-7,-676,-1324,-688,192,WAX9-08F1
1460663363.911676,0,55,1131929772,44,40,4056,-36,-51,-5,-1062,-1396,1943,192,WAX9-095D
1460663363.911754,0,55,1217159748,-40,56,4112,18,-7,9,-537,-810,-1203,192,WAX9-090F
1460663363.911837,0,55,1216740212,-128,32,4096,5,-14,14,2,-1161,-435,192,WAX9-0949
1460663363.910767,99,IMG-RGB
1460663363.944405,100,IMG-RGB
1460663363.95044,0,56,1216184694,-36,44,4112,-9,-13,9,-674,-1317,-703,192,WAX9-08F1
